,type,id,bnf_code,nm,ingredient,ddd,ddd_uomcd,category,paragraph,Route,ddd_flag
1106,vmp,13454911000001100,0501080J0AAAGAG,Sulfadiazine 500mg/5ml oral suspension,Sulfadiazine,600.0,258684004.0,Uncategorised,Sulfonamides and trimethoprim,Oral,1
1107,vmp,5241611000001103,0501080T0AAAAAA,Sulfamethoxypyridazine 500mg tablets,Sulfamethoxypyridazine,500.0,258684004.0,Uncategorised,Sulfonamides and trimethoprim,Oral,1
1108,vmp,15474111000001108,0501080V0AAADAD,Sulfapyridine 250mg capsules,Sulfapyridine,1.0,258682000.0,Uncategorised,Sulfonamides and trimethoprim,Oral,1
1109,vmp,17335611000001108,0501070AAAAAAAA,Taurolidine 2% nebuliser liquid,Taurolidine,-9.223372036854776e+18,,Uncategorised,Others,Other,0
1110,vmp,20151411000001107,0501070AAAAABAB,Taurolidine 2g/100ml intraperitoneal solution bottles,Taurolidine,-9.223372036854776e+18,,Uncategorised,Others,Injectable,0
1111,vmp,20177311000001108,0501070AAAAABAB,Taurolidine 5g/250ml intraperitoneal solution bottles,Taurolidine,-9.223372036854776e+18,,Uncategorised,Others,Injectable,0
1112,vmp,29734011000001109,0501070ADAAAAAA,Tedizolid 200mg powder for solution for infusion vials,Tedizolid phosphate,200.0,258684004.0,Reserve,Others,Injectable,1
1113,vmp,703915009,0501070ADAAABAB,Tedizolid 200mg tablets,Tedizolid phosphate,200.0,258684004.0,Reserve,Others,Oral,1
1114,vmp,38344611000001103,,Teicoplanin 1g/120ml infusion bags,Teicoplanin,-9.223372036854776e+18,,Watch,Others,Injectable,0
1115,vmp,35915111000001103,0501070T0AAABAB,Teicoplanin 200mg powder and solvent for solution for injection vials,Teicoplanin,400.0,258684004.0,Watch,Others,Injectable,1
1116,vmp,35915111000001103,0501070T0AAABAB,Teicoplanin 200mg powder and solvent for solution for injection vials,Teicoplanin,400.0,258684004.0,Watch,Others,Injectable,1
1117,vmp,35915111000001103,0501070T0AAABAB,Teicoplanin 200mg powder and solvent for solution for injection vials,Teicoplanin,400.0,258684004.0,Watch,Others,Injectable,1
1118,vmp,324338006,0501070T0AAABAB,Teicoplanin 200mg powder and solvent for solution for injection vials,Teicoplanin,400.0,258684004.0,Watch,Others,Injectable,1
1119,vmp,324338006,0501070T0AAABAB,Teicoplanin 200mg powder and solvent for solution for injection vials,Teicoplanin,400.0,258684004.0,Watch,Others,Injectable,1
1120,vmp,324338006,0501070T0AAABAB,Teicoplanin 200mg powder and solvent for solution for injection vials,Teicoplanin,400.0,258684004.0,Watch,Others,Injectable,1
1121,vmp,21110711000001106,,Teicoplanin 200mg/10ml solution for injection pre-filled injection devices,Teicoplanin,-9.223372036854776e+18,,Watch,Others,Injectable,0
1122,vmp,20966711000001100,,Teicoplanin 200mg/10ml solution for injection pre-filled syringes,Teicoplanin,-9.223372036854776e+18,,Watch,Others,Injectable,0
1123,vmp,35915211000001109,0501070T0AAAAAA,Teicoplanin 400mg powder and solvent for solution for injection vials,Teicoplanin,400.0,258684004.0,Watch,Others,Injectable,1
1124,vmp,35915211000001109,0501070T0AAAAAA,Teicoplanin 400mg powder and solvent for solution for injection vials,Teicoplanin,400.0,258684004.0,Watch,Others,Injectable,1
1125,vmp,35915211000001109,0501070T0AAAAAA,Teicoplanin 400mg powder and solvent for solution for injection vials,Teicoplanin,400.0,258684004.0,Watch,Others,Injectable,1
1126,vmp,324339003,0501070T0AAAAAA,Teicoplanin 400mg powder and solvent for solution for injection vials,Teicoplanin,400.0,258684004.0,Watch,Others,Injectable,1
1127,vmp,324339003,0501070T0AAAAAA,Teicoplanin 400mg powder and solvent for solution for injection vials,Teicoplanin,400.0,258684004.0,Watch,Others,Injectable,1
1128,vmp,324339003,0501070T0AAAAAA,Teicoplanin 400mg powder and solvent for solution for injection vials,Teicoplanin,400.0,258684004.0,Watch,Others,Injectable,1
1129,vmp,38344711000001107,,Teicoplanin 400mg/108ml infusion bags,Teicoplanin,-9.223372036854776e+18,,Watch,Others,Injectable,0
1130,vmp,38344811000001104,,Teicoplanin 600mg/112ml infusion bags,Teicoplanin,-9.223372036854776e+18,,Watch,Others,Injectable,0
1131,vmp,38344911000001109,,Teicoplanin 800mg/116ml infusion bags,Teicoplanin,-9.223372036854776e+18,,Watch,Others,Injectable,0
1132,vmp,407790000,0501050T0AAAAAA,Telithromycin 400mg tablets,Telithromycin,800.0,258684004.0,Watch,Macrolides,Oral,1
1133,vmp,3493711000001107,0501050T0AAAAAA,Telithromycin 400mg tablets,Telithromycin,800.0,258684004.0,Watch,Macrolides,Oral,1
1134,vmp,9553611000001102,0501012U0AAABAB,Temocillin 1g powder for solution for injection vials,Temocillin sodium,4.0,258682000.0,Watch,Penicillins,Injectable,1
1135,vmp,9553611000001102,0501012U0AAABAB,Temocillin 1g powder for solution for injection vials,Temocillin sodium,4.0,258682000.0,Watch,Penicillins,Injectable,1
1136,vmp,21407411000001104,0501030V0AAARAR,Tetracycline 125mg/5ml oral solution,Tetracycline hydrochloride,1.0,258682000.0,Access,Tetracyclines,Oral,1
1137,vmp,332318000,1306010W0AAAAAA,Tetracycline 2.2mg/ml topical solution,Tetracycline hydrochloride,-9.223372036854776e+18,,Access,Tetracyclines,Topical,0
1138,vmp,39704711000001101,0501030V0AAAAAA,Tetracycline 250mg capsules,Tetracycline hydrochloride,1.0,258682000.0,Access,Tetracyclines,Oral,1
1139,vmp,324011006,0501030V0AAAAAA,Tetracycline 250mg capsules,Tetracycline hydrochloride,1.0,258682000.0,Access,Tetracyclines,Oral,1
1140,vmp,39704811000001109,0501030V0AAAFAF,Tetracycline 250mg tablets,Tetracycline hydrochloride,1.0,258682000.0,Access,Tetracyclines,Oral,1
1141,vmp,324012004,0501030V0AAAFAF,Tetracycline 250mg tablets,Tetracycline hydrochloride,1.0,258682000.0,Access,Tetracyclines,Oral,1
1142,vmp,323772006,0501014N0AAACAC,Ticarcillin 3g / Clavulanic acid 200mg powder for solution for infusion vials,Ticarcillin sodium,15.0,258682000.0,Watch,Penicillins,Injectable,1
1143,vmp,323772006,0501014N0AAACAC,Ticarcillin 3g / Clavulanic acid 200mg powder for solution for infusion vials,Potassium clavulanate,15.0,258682000.0,Watch,Penicillins,Injectable,1
1144,vmp,4427611000001100,0501014N0AAACAC,Ticarcillin 3g / Clavulanic acid 200mg powder for solution for infusion vials,Ticarcillin sodium,15.0,258682000.0,Watch,Penicillins,Injectable,1
1145,vmp,4427611000001100,0501014N0AAACAC,Ticarcillin 3g / Clavulanic acid 200mg powder for solution for infusion vials,Potassium clavulanate,15.0,258682000.0,Watch,Penicillins,Injectable,1
1146,vmp,10328711000001100,0501030Y0AAAAAA,Tigecycline 50mg powder for solution for infusion vials,Tigecycline,100.0,258684004.0,Reserve,Tetracyclines,Injectable,1
1147,vmp,324554008,0501110G0AAABAB,Tinidazole 500mg tablets,Tinidazole,2.0,258682000.0,Uncategorised,"Metronidazole, tinidazole and ornidazole",Oral,1
1148,vmp,21718511000001106,,Tobramycin 135mg/5ml oral solution,Tobramycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Oral,0
1149,vmp,32936811000001108,0501040U0AAANAN,Tobramycin 170mg/1.7ml nebuliser liquid ampoules,Tobramycin,300.0,258684004.0,Watch,Aminoglycosides,Other,1
1150,vmp,35084911000001108,,Tobramycin 200mg/5ml oral solution,Tobramycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Oral,0
1151,vmp,34194211000001103,0501040U0AAAAAA,Tobramycin 20mg/2ml solution for injection vials,Tobramycin sulfate,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1152,vmp,34194211000001103,0501040U0AAAAAA,Tobramycin 20mg/2ml solution for injection vials,Tobramycin sulfate,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1153,vmp,324175007,0501040U0AAAAAA,Tobramycin 20mg/2ml solution for injection vials,Tobramycin sulfate,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1154,vmp,324175007,0501040U0AAAAAA,Tobramycin 20mg/2ml solution for injection vials,Tobramycin sulfate,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1155,vmp,23676411000001103,0501040U0AAAMAM,Tobramycin 20mg/5ml oral solution,Tobramycin,-9.223372036854776e+18,,Watch,Aminoglycosides,Oral,0
1156,vmp,4516011000001106,0501040U0AAAIAI,Tobramycin 240mg/6ml solution for injection vials,Tobramycin,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1157,vmp,4516011000001106,0501040U0AAAIAI,Tobramycin 240mg/6ml solution for injection vials,Tobramycin,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1158,vmp,19544811000001101,0501040U0AAALAL,Tobramycin 28mg inhalation powder capsules with device,Tobramycin,112.0,258684004.0,Watch,Aminoglycosides,Other,1
1159,vmp,14801411000001105,0501040U0AAAKAK,Tobramycin 300mg/4ml nebuliser liquid ampoules,Tobramycin,300.0,258684004.0,Watch,Aminoglycosides,Other,1
1160,vmp,4145111000001102,0501040U0AAAGAG,Tobramycin 300mg/5ml nebuliser liquid ampoules,Tobramycin,300.0,258684004.0,Watch,Aminoglycosides,Other,1
1161,vmp,14253311000001100,1103010X0AAAAAA,Tobramycin 3mg/ml eye drops,Tobramycin,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
1162,vmp,21717911000001100,,Tobramycin 400mg/5ml oral solution,Tobramycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Oral,0
1163,vmp,35919711000001100,0501040U0AAAEAE,Tobramycin 40mg/1ml solution for injection ampoules,Tobramycin sulfate,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1164,vmp,35919711000001100,0501040U0AAAEAE,Tobramycin 40mg/1ml solution for injection ampoules,Tobramycin sulfate,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1165,vmp,324176008,0501040U0AAAEAE,Tobramycin 40mg/1ml solution for injection ampoules,Tobramycin sulfate,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1166,vmp,324176008,0501040U0AAAEAE,Tobramycin 40mg/1ml solution for injection ampoules,Tobramycin sulfate,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1167,vmp,4957911000001108,0501040U0AAABAB,Tobramycin 40mg/1ml solution for injection vials,Tobramycin sulfate,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1168,vmp,4957911000001108,0501040U0AAABAB,Tobramycin 40mg/1ml solution for injection vials,Tobramycin sulfate,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1169,vmp,32656811000001108,0501040U0AAAHAH,Tobramycin 40mg/5ml oral solution,Tobramycin,-9.223372036854776e+18,,Watch,Aminoglycosides,Oral,0
1170,vmp,35919811000001108,0501040U0AAAFAF,Tobramycin 80mg/2ml solution for infusion ampoules,Tobramycin sulfate,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1171,vmp,35919811000001108,0501040U0AAAFAF,Tobramycin 80mg/2ml solution for infusion ampoules,Tobramycin sulfate,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1172,vmp,324177004,0501040U0AAAFAF,Tobramycin 80mg/2ml solution for infusion ampoules,Tobramycin sulfate,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1173,vmp,324177004,0501040U0AAAFAF,Tobramycin 80mg/2ml solution for infusion ampoules,Tobramycin sulfate,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1174,vmp,4145011000001103,0501040U0AAACAC,Tobramycin 80mg/2ml solution for injection vials,Tobramycin,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1175,vmp,4145011000001103,0501040U0AAACAC,Tobramycin 80mg/2ml solution for injection vials,Tobramycin,240.0,258684004.0,Watch,Aminoglycosides,Injectable,1
1176,vmp,10824311000001107,,Tobramycin sulfate powder,Tobramycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Other,0
1177,vmp,332355000,1306010I0AAAFAF,Tretinoin 0.025% / Erythromycin 4% solution,Erythromycin,-9.223372036854776e+18,,Watch,Macrolides,Topical,0
1178,vmp,3682811000001105,1304000Z0AACICI,Triamcinolone acetonide 0.1% / Chlortetracycline 3.09% ointment,Chlortetracycline hydrochloride,-9.223372036854776e+18,,Watch,Tetracyclines,Topical,0
1179,vmp,324430000,0501080W0AAADAD,Trimethoprim 100mg tablets,Trimethoprim,400.0,258684004.0,Access,Sulfonamides and trimethoprim,Oral,1
1180,vmp,36144011000001106,0501080W0AAAAAA,Trimethoprim 100mg/5ml solution for injection ampoules,Trimethoprim,400.0,258684004.0,Access,Sulfonamides and trimethoprim,Injectable,1
1181,vmp,324434009,0501080W0AAAAAA,Trimethoprim 100mg/5ml solution for injection ampoules,Trimethoprim,400.0,258684004.0,Access,Sulfonamides and trimethoprim,Injectable,1
1182,vmp,324431001,0501080W0AAAEAE,Trimethoprim 200mg tablets,Trimethoprim,400.0,258684004.0,Access,Sulfonamides and trimethoprim,Oral,1
1183,vmp,13374511000001101,0501080W0AAAMAM,Trimethoprim 200mg/5ml oral solution,Trimethoprim,400.0,258684004.0,Access,Sulfonamides and trimethoprim,Oral,1
1184,vmp,13374611000001102,0501080W0AAAMAM,Trimethoprim 200mg/5ml oral suspension,Trimethoprim,400.0,258684004.0,Access,Sulfonamides and trimethoprim,Oral,1
1185,vmp,13374711000001106,0501080W0AAANAN,Trimethoprim 20mg/5ml oral solution,Trimethoprim,400.0,258684004.0,Access,Sulfonamides and trimethoprim,Oral,1
1186,vmp,13374811000001103,0501080W0AAANAN,Trimethoprim 20mg/5ml oral suspension,Trimethoprim,400.0,258684004.0,Access,Sulfonamides and trimethoprim,Oral,1
1187,vmp,13374911000001108,0501080W0AAAPAP,Trimethoprim 240mg/5ml oral solution,Trimethoprim,400.0,258684004.0,Access,Sulfonamides and trimethoprim,Oral,1
1188,vmp,13375011000001108,0501080W0AAAPAP,Trimethoprim 240mg/5ml oral suspension,Trimethoprim,400.0,258684004.0,Access,Sulfonamides and trimethoprim,Oral,1
1189,vmp,39022311000001100,0501080W0AAAIAI,Trimethoprim 50mg/5ml oral suspension sugar free,Trimethoprim,400.0,258684004.0,Access,Sulfonamides and trimethoprim,Oral,1
1190,vmp,324433003,0501080W0AAAIAI,Trimethoprim 50mg/5ml oral suspension sugar free,Trimethoprim,400.0,258684004.0,Access,Sulfonamides and trimethoprim,Oral,1
1191,vmp,13375111000001109,0501080W0AAAQAQ,Trimethoprim 7mg/5ml oral solution,Trimethoprim,400.0,258684004.0,Access,Sulfonamides and trimethoprim,Oral,1
1192,vmp,13375211000001103,0501080W0AAAQAQ,Trimethoprim 7mg/5ml oral suspension,Trimethoprim,400.0,258684004.0,Access,Sulfonamides and trimethoprim,Oral,1
1193,vmp,35050611000001101,,Vancomycin 1.25g/250ml infusion bags,Vancomycin hydrochloride,-9.223372036854776e+18,,Watch,Others,Injectable,0
1194,vmp,22103111000001101,1103010Z0AAADAD,Vancomycin 1.4% eye drops,Vancomycin hydrochloride,-9.223372036854776e+18,,Uncategorised,Others,Topical,0
1195,vmp,20983311000001106,,Vancomycin 1.4% eye drops preservative free,Vancomycin hydrochloride,-9.223372036854776e+18,,Uncategorised,Others,Topical,0
1196,vmp,35055311000001104,,Vancomycin 1.5g/500ml infusion bags,Vancomycin hydrochloride,-9.223372036854776e+18,,Watch,Others,Injectable,0
1197,vmp,38345011000001109,,Vancomycin 1.5g/530ml infusion bags,Vancomycin hydrochloride,-9.223372036854776e+18,,Watch,Others,Injectable,0
1198,vmp,21273811000001100,,Vancomycin 10mg/1ml solution for injection pre-filled syringes,Vancomycin hydrochloride,-9.223372036854776e+18,,Uncategorised,Others,Injectable,0
1199,vmp,35048511000001100,,Vancomycin 10mg/2ml solution for injection pre-filled syringes,Vancomycin hydrochloride,-9.223372036854776e+18,,Watch,Others,Injectable,0
1200,vmp,324334008,0501070U0AAAAAA,Vancomycin 125mg capsules,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Oral,1
1201,vmp,15453011000001107,0501070U0AAALAL,Vancomycin 125mg/5ml oral solution,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Oral,1
1202,vmp,15453111000001108,0501070U0AAALAL,Vancomycin 125mg/5ml oral suspension,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Oral,1
1203,vmp,324333002,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1204,vmp,324333002,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1205,vmp,324333002,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1206,vmp,324333002,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1207,vmp,324333002,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1208,vmp,324333002,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1209,vmp,4437411000001101,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1210,vmp,4437411000001101,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1211,vmp,4437411000001101,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1212,vmp,4437411000001101,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1213,vmp,4437411000001101,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1214,vmp,4437411000001101,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1215,vmp,35054211000001106,,Vancomycin 1g/250ml infusion bags,Vancomycin hydrochloride,-9.223372036854776e+18,,Watch,Others,Injectable,0
1216,vmp,21277311000001102,,Vancomycin 1mg/0.1ml solution for injection pre-filled syringes,Vancomycin hydrochloride,-9.223372036854776e+18,,Uncategorised,Others,Other,0
1217,vmp,28047511000001105,,Vancomycin 2.5mg/0.5ml solution for injection pre-filled syringes,Vancomycin hydrochloride,-9.223372036854776e+18,,Uncategorised,Others,Other,0
1218,vmp,22399111000001107,,Vancomycin 20mg pastilles,Vancomycin hydrochloride,-9.223372036854776e+18,,Uncategorised,Others,Topical,0
1219,vmp,21273411000001102,,Vancomycin 20mg/4ml solution for injection pre-filled syringes,Vancomycin hydrochloride,-9.223372036854776e+18,,Uncategorised,Others,Injectable,0
1220,vmp,324335009,0501070U0AAABAB,Vancomycin 250mg capsules,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Oral,1
1221,vmp,8818611000001100,0501070U0AAAKAK,Vancomycin 250mg/5ml oral solution,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Oral,1
1222,vmp,8818711000001109,0501070U0AAAKAK,Vancomycin 250mg/5ml oral suspension,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Oral,1
1223,vmp,35055911000001103,,Vancomycin 2g/500ml infusion bags,Vancomycin hydrochloride,-9.223372036854776e+18,,Watch,Others,Injectable,0
1224,vmp,38345111000001105,,Vancomycin 2g/540ml infusion bags,Vancomycin hydrochloride,-9.223372036854776e+18,,Watch,Others,Injectable,0
1225,vmp,21272811000001108,,Vancomycin 30mg/3ml solution for injection pre-filled syringes,Vancomycin hydrochloride,-9.223372036854776e+18,,Uncategorised,Others,Injectable,0
1226,vmp,21277911000001101,,Vancomycin 4mg/2ml solution for injection pre-filled syringes,Vancomycin hydrochloride,-9.223372036854776e+18,,Watch,Others,Injectable,0
1227,vmp,21407511000001100,1103010Z0AAAAAA,Vancomycin 5% eye drops,Vancomycin hydrochloride,-9.223372036854776e+18,,Uncategorised,Others,Topical,0
1228,vmp,21272211000001107,,Vancomycin 5% eye drops preservative free,Vancomycin hydrochloride,-9.223372036854776e+18,,Uncategorised,Others,Topical,0
1229,vmp,324337001,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1230,vmp,324337001,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1231,vmp,324337001,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1232,vmp,324337001,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1233,vmp,324337001,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1234,vmp,324337001,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1235,vmp,4218011000001104,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1236,vmp,4218011000001104,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1237,vmp,4218011000001104,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1238,vmp,4218011000001104,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1239,vmp,4218011000001104,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1240,vmp,4218011000001104,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,Vancomycin hydrochloride,2.0,258682000.0,Watch,Others,Injectable,1
1241,vmp,21276711000001101,,Vancomycin 500mg/100ml infusion bags,Vancomycin hydrochloride,-9.223372036854776e+18,,Watch,Others,Injectable,0
